organization_code_iata,organization_code_icao,period_start_date,period_end_date,accounting_period,passenger_load_factor_pct
3M,SIL,2020-12-01,2020-12-31,Month 12,54.2611227463284
3M,SIL,2021-01-01,2021-01-31,Month 1,49.470183053234
3M,SIL,2021-02-01,2021-02-28,Month 2,56.5530108551314
3M,SIL,2021-03-01,2021-03-31,Month 3,64.8362126195099
3M,SIL,2021-04-01,2021-04-30,Month 4,69.9701385570951
3M,SIL,2021-05-01,2021-05-31,Month 5,67.6308652294809
3M,SIL,2021-06-01,2021-06-30,Month 6,69.5740004487302
SA,SAA,2020-01-01,2020-01-31,Month 1,0.0
SA,SAA,2020-02-01,2020-02-29,Month 2,70.6272940164553
SA,SAA,2020-03-01,2020-03-31,Month 3,63.8898910097075
9C,CQH,2020-01-01,2020-01-31,Month 1,82.3714293821766
9C,CQH,2020-02-01,2020-02-29,Month 2,63.6915560585738
9C,CQH,2020-03-01,2020-03-31,Month 3,60.922293814965
9C,CQH,2020-04-01,2020-04-30,Month 4,70.6819771220637
9C,CQH,2020-05-01,2020-05-31,Month 5,75.5339247880703
9C,CQH,2020-06-01,2020-06-30,Month 6,78.0459269596948
9C,CQH,2020-07-01,2020-07-31,Month 7,82.0624408330314
9C,CQH,2020-08-01,2020-08-31,Month 8,84.0965775288395
9C,CQH,2020-09-01,2020-09-30,Month 9,88.9169525098312
9C,CQH,2020-10-01,2020-10-31,Month 10,87.9437083301615
9C,CQH,2020-11-01,2020-11-30,Month 11,80.526278633031
9C,CQH,2020-12-01,2020-12-31,Month 12,79.3198555287992
9C,CQH,2021-01-01,2021-01-31,Month 1,70.1677657931044
9C,CQH,2021-02-01,2021-02-28,Month 2,73.1701337448356
9C,CQH,2021-03-01,2021-03-31,Month 3,86.8920432776144
9C,CQH,2021-04-01,2021-04-30,Month 4,88.2383203119693
9C,CQH,2021-05-01,2021-05-31,Month 5,88.4364964748699
9C,CQH,2021-06-01,2021-06-30,Month 6,87.723535090555
9C,CQH,2021-07-01,2021-07-31,Month 7,90.7723078664732
9C,CQH,2021-08-01,2021-08-31,Month 8,78.6167587480575
9C,CQH,2021-09-01,2021-09-30,Month 9,84.6762650248676
9C,CQH,2021-10-01,2021-10-31,Month 10,85.0976884281664
9C,CQH,2021-11-01,2021-11-30,Month 11,76.9271178881115
B2,BRU,2020-01-01,2020-01-31,Month 1,79.39504536299
B2,BRU,2020-02-01,2020-02-29,Month 2,79.5990516191259
B2,BRU,2020-03-01,2020-03-31,Month 3,62.3669416423336
B2,BRU,2020-04-01,2020-04-30,Month 4,44.6471561841709
B2,BRU,2020-05-01,2020-05-31,Month 5,55.4475245450477
B2,BRU,2020-06-01,2020-06-30,Month 6,64.9562053297463
5Y,GTI,2020-01-01,2020-01-31,Month 1,16.8808261895277
5Y,GTI,2020-02-01,2020-02-29,Month 2,23.9072633592899
5Y,GTI,2020-03-01,2020-03-31,Month 3,18.1904924175661
5Y,GTI,2020-04-01,2020-04-30,Month 4,16.3781519305867
B2,BRU,2020-07-01,2020-07-31,Month 7,69.0985295576998
B2,BRU,2020-08-01,2020-08-31,Month 8,75.7830802189046
B2,BRU,2020-09-01,2020-09-30,Month 9,74.2513461949932
B2,BRU,2020-10-01,2020-10-31,Month 10,71.0245208143072
B2,BRU,2020-11-01,2020-11-30,Month 11,66.0628463140298
B2,BRU,2020-12-01,2020-12-31,Month 12,66.1655507772285
5Y,GTI,2020-05-01,2020-05-31,Month 5,28.1205858949494
5Y,GTI,2020-06-01,2020-06-30,Month 6,28.7375122177793
5Y,GTI,2020-07-01,2020-07-31,Month 7,26.6558098582678
5Y,GTI,2020-08-01,2020-08-31,Month 8,27.6672959324872
5Y,GTI,2020-09-01,2020-09-30,Month 9,19.0180830325582
5Y,GTI,2020-10-01,2020-10-31,Month 10,26.447173558748
5Y,GTI,2020-11-01,2020-11-30,Month 11,26.6462113392053
5Y,GTI,2020-12-01,2020-12-31,Month 12,20.3933403384106
5Y,GTI,2021-01-01,2021-01-31,Month 1,19.626449684334
5Y,GTI,2021-02-01,2021-02-28,Month 2,21.3860898094368
5Y,GTI,2021-03-01,2021-03-31,Month 3,26.6984273916639
5Y,GTI,2021-04-01,2021-04-30,Month 4,27.2604947266521
5Y,GTI,2021-05-01,2021-05-31,Month 5,24.3820936107043
5Y,GTI,2021-06-01,2021-06-30,Month 6,21.2523971810397
ZW,AWI,2020-01-01,2020-01-31,Month 1,74.9810020644398
ZW,AWI,2020-02-01,2020-02-29,Month 2,75.2589308781221
ZW,AWI,2020-03-01,2020-03-31,Month 3,47.2647429679023
ZW,AWI,2020-04-01,2020-04-30,Month 4,7.3523426767603
ZW,AWI,2020-05-01,2020-05-31,Month 5,28.3005171714057
ZW,AWI,2020-06-01,2020-06-30,Month 6,52.8898313691164
ZW,AWI,2020-07-01,2020-07-31,Month 7,52.0338132458946
ZW,AWI,2020-08-01,2020-08-31,Month 8,46.4398570080047
ZW,AWI,2020-09-01,2020-09-30,Month 9,50.3039367561314
ZW,AWI,2020-10-01,2020-10-31,Month 10,60.6652069580548
ZW,AWI,2020-11-01,2020-11-30,Month 11,53.2850337679345
ZW,AWI,2020-12-01,2020-12-31,Month 12,59.7502964014929
ZW,AWI,2021-01-01,2021-01-31,Month 1,52.0013597645031
ZW,AWI,2021-02-01,2021-02-28,Month 2,58.5392259722711
ZW,AWI,2021-03-01,2021-03-31,Month 3,69.9520574937035
ZW,AWI,2021-04-01,2021-04-30,Month 4,80.200567043695
ZW,AWI,2021-05-01,2021-05-31,Month 5,82.2039385386907
ZW,AWI,2021-06-01,2021-06-30,Month 6,82.9988979070781
NT,IBB,2020-01-01,2020-01-31,Month 1,75.2593784976797
NT,IBB,2020-02-01,2020-02-29,Month 2,70.6086823171589
NT,IBB,2020-03-01,2020-03-31,Month 3,59.8885498771082
NT,IBB,2020-04-01,2020-04-30,Month 4,49.0812092471843
NT,IBB,2020-05-01,2020-05-31,Month 5,81.8251240931653
NT,IBB,2020-06-01,2020-06-30,Month 6,73.7989624840238
NT,IBB,2020-07-01,2020-07-31,Month 7,65.144155047499
NT,IBB,2020-08-01,2020-08-31,Month 8,61.2848215716346
NT,IBB,2020-09-01,2020-09-30,Month 9,44.5863652784229
NT,IBB,2020-10-01,2020-10-31,Month 10,49.9881470760708
NT,IBB,2020-11-01,2020-11-30,Month 11,55.4490834137356
GR,AUR,2020-01-01,2020-01-31,Month 1,56.9442503842392
GR,AUR,2020-02-01,2020-02-29,Month 2,56.3529046287667
GR,AUR,2020-03-01,2020-03-31,Month 3,46.676711870082
GR,AUR,2020-04-01,2020-04-30,Month 4,11.6912599318956
GR,AUR,2020-05-01,2020-05-31,Month 5,21.5796897038082
GR,AUR,2020-06-01,2020-06-30,Month 6,44.543429844098
GR,AUR,2020-07-01,2020-07-31,Month 7,59.6662030598053
GR,AUR,2020-08-01,2020-08-31,Month 8,76.2140992167102
GR,AUR,2020-09-01,2020-09-30,Month 9,69.8760724499523
GR,AUR,2020-10-01,2020-10-31,Month 10,43.4124527003784
GR,AUR,2020-11-01,2020-11-30,Month 11,44.5098039215686
GR,AUR,2020-12-01,2020-12-31,Month 12,39.3987341772152
GR,AUR,2021-01-01,2021-01-31,Month 1,39.7333333333333
GR,AUR,2021-02-01,2021-02-28,Month 2,37.1727748691099
GR,AUR,2021-03-01,2021-03-31,Month 3,49.8207885304659
GR,AUR,2021-04-01,2021-04-30,Month 4,47.2019464720195
GR,AUR,2021-05-01,2021-05-31,Month 5,42.9336188436831
GR,AUR,2021-06-01,2021-06-30,Month 6,32.4324324324324
GR,AUR,2021-07-01,2021-07-31,Month 7,53.313723687839
GR,AUR,2021-08-01,2021-08-31,Month 8,61.3277693474962
GR,AUR,2021-09-01,2021-09-30,Month 9,58.1364086599689
GR,AUR,2021-10-01,2021-10-31,Month 10,64.4120458891013
CI,CAL,2018-01-01,2018-12-31,Annual,79.5366648250109
CI,CAL,2019-01-01,2019-12-31,Annual,80.7522165897743
CI,CAL,2020-01-01,2020-12-31,Annual,55.2629769680303
CZ,CSN,2018-01-01,2018-12-31,Annual,82.7540721800136
CZ,CSN,2019-01-01,2019-12-31,Annual,82.4067591124122
CZ,CSN,2020-01-01,2020-12-31,Annual,70.9818626798229
EI,EIN,2018-01-01,2018-12-31,Annual,81.0058560110231
EI,EIN,2019-01-01,2019-12-31,Annual,81.8145761031234
EI,EIN,2020-01-01,2020-12-31,Annual,46.4020134995996
AV,AVA,2018-01-01,2018-12-31,Annual,83.0352772862468
AV,AVA,2019-01-01,2019-12-31,Annual,81.7074067267046
AV,AVA,2020-01-01,2020-12-31,Annual,74.09200085945
TA,TAI,2018-01-01,2018-12-31,Annual,81.8171608994271
TA,TAI,2019-01-01,2019-12-31,Annual,80.6202622380164
TA,TAI,2020-01-01,2020-12-31,Annual,70.6084636128367
5T,MPE,2018-01-01,2018-12-31,Annual,80.1
5T,MPE,2019-01-01,2019-12-31,Annual,73.0951784545521
VW,TAO,2018-01-01,2018-12-31,Annual,42.2337378085553
VW,TAO,2019-01-01,2019-12-31,Annual,49.3249549826392
VW,TAO,2020-01-01,2020-12-31,Annual,39.2200163235892
AM,AMX,2018-01-01,2018-12-31,Annual,76.2859421851389
AM,AMX,2019-01-01,2019-12-31,Annual,84.1257476094424
AM,AMX,2020-01-01,2020-12-31,Annual,62.3099512453748
9K,KAP,2018-01-01,2018-12-31,Annual,58.5177094845792
9K,KAP,2019-01-01,2019-12-31,Annual,55.2015493366241
9K,KAP,2020-01-01,2020-12-31,Annual,33.1390356501871
AH,DAH,2018-01-01,2018-12-31,Annual,74.0862120711333
AH,DAH,2019-01-01,2019-12-31,Annual,73.7030949194048
AH,DAH,2020-01-01,2020-12-31,Annual,71.1436204219355
KC,KZR,2018-01-01,2018-12-31,Annual,66.977419999229
KC,KZR,2019-01-01,2019-12-31,Annual,70.6640270077959
KC,KZR,2020-01-01,2020-12-31,Annual,70.9136373694325
UU,REU,2018-01-01,2018-12-31,Annual,85.3847448277712
UU,REU,2019-01-01,2019-12-31,Annual,86.3211936370798
UU,REU,2020-01-01,2020-12-31,Annual,75.2193911959007
CA,CAO,2018-01-01,2018-12-31,Annual,0.0
HU,,2018-01-01,2018-12-31,Annual,87.5124173414439
HU,,2019-01-01,2019-12-31,Annual,85.6678994893355
HU,,2020-01-01,2020-12-31,Annual,75.2648375512753
C5,UCA,2018-01-01,2018-12-31,Annual,82.363184058112
C5,UCA,2019-01-01,2019-12-31,Annual,83.0104496888576
C5,UCA,2020-01-01,2020-12-31,Annual,64.4160883372103
DL,DAL,2018-01-01,2018-12-31,Annual,86.0572479422663
DL,DAL,2019-01-01,2019-12-31,Annual,86.7659965410252
DL,DAL,2020-01-01,2020-12-31,Annual,55.130144630322
D0,DHK,2018-01-01,2018-12-31,Annual,0.0
D0,DHK,2019-01-01,2019-12-31,Annual,0.0
D0,DHK,2020-01-01,2020-12-31,Annual,0.0
ET,ETH,2018-01-01,2018-12-31,Annual,73.6869402856056
ET,ETH,2019-01-01,2019-12-31,Annual,73.3007507008382
ET,ETH,2020-01-01,2020-12-31,Annual,55.2653195604516
EY,ETD,2018-01-01,2018-12-31,Annual,76.40688538259231
EY,ETD,2019-01-01,2019-12-31,Annual,78.7241540901091
EY,ETD,2020-01-01,2020-12-31,Annual,52.7456245818749
G3,GLO,2018-01-01,2018-12-31,Annual,79.9771508772296
G3,GLO,2019-01-01,2019-12-31,Annual,81.9766189515734
G3,GLO,2020-01-01,2020-12-31,Annual,80.0477326968974
EW,EWG,2018-01-01,2018-12-31,Annual,81.3244541957015
EW,EWG,2019-01-01,2019-12-31,Annual,82.1829939308476
EW,EWG,2020-01-01,2020-12-31,Annual,73.1091617933723
B2,BRU,2018-01-01,2018-12-31,Annual,77.9679571045287
B2,BRU,2019-01-01,2019-12-31,Annual,81.8640015930934
B2,BRU,2020-01-01,2020-12-31,Annual,71.2620083094642
NY,FXI,2018-01-01,2018-12-31,Annual,65.4
NY,FXI,2019-01-01,2019-12-31,Annual,70.5
NY,FXI,2020-01-01,2020-12-31,Annual,65.9
AI,AIC,2018-01-01,2018-12-31,Annual,79.5301258554825
B6,JBU,2018-01-01,2018-12-31,Annual,84.8186585302822
B6,JBU,2019-01-01,2019-12-31,Annual,83.9852896303736
B6,JBU,2020-01-01,2020-12-31,Annual,56.8937563094619
AI,AIC,2019-01-01,2019-12-31,Annual,80.2031795416944
AI,AIC,2020-01-01,2020-12-31,Annual,70.4590593259508
IX,AXB,2018-01-01,2018-12-31,Annual,77.9700859070157
IX,AXB,2019-01-01,2019-12-31,Annual,83.9745586951225
IX,AXB,2020-01-01,2020-12-31,Annual,72.2499588525563
KE,KAL,2018-01-01,2018-12-31,Annual,80.2568105846794
KE,KAL,2019-01-01,2019-12-31,Annual,82.3604462554892
KE,KAL,2020-01-01,2020-12-31,Annual,54.7303499713138
KY,KNA,2018-01-01,2018-12-31,Annual,84.0456573101766
KY,KNA,2019-01-01,2019-12-31,Annual,83.6843506536425
KY,KNA,2020-01-01,2020-12-31,Annual,74.4564324280431
TM,LAM,2018-01-01,2018-12-31,Annual,71.661439291304
TM,LAM,2019-01-01,2019-12-31,Annual,69.8867112217065
NX,AMU,2018-01-01,2018-12-31,Annual,80.7395059857554
NX,AMU,2019-01-01,2019-12-31,Annual,79.0688676811968
NX,AMU,2020-01-01,2020-12-31,Annual,51.68
KM,AMC,2017-04-01,2018-03-31,Annual,75.9756628503037
KM,AMC,2018-04-01,2019-03-31,Annual,75.0369892099229
KM,AMC,2019-04-01,2020-03-31,Annual,71.6062281129231
KM,AMC,2020-04-01,2021-03-31,Annual,38.0121755929161
NZ,ANZ,2017-07-01,2018-06-30,Annual,82.8070650946379
NZ,ANZ,2018-07-01,2019-06-30,Annual,83.7993438918942
NZ,ANZ,2019-07-01,2020-06-30,Annual,81.3760836658869
NZ,ANZ,2020-07-01,2021-06-30,Annual,57.3369565217391
3M,SIL,2018-01-01,2018-12-31,Annual,71.1472306774469
3M,SIL,2019-01-01,2019-12-31,Annual,68.4890705567055
YW,ANE,2018-01-01,2018-12-31,Annual,72.0154360671705
YW,ANE,2019-01-01,2019-12-31,Annual,76.7623054440802
YW,ANE,2020-01-01,2020-12-31,Annual,62.4089726248429
6D,TVQ,2018-01-01,2018-12-31,Annual,83.1505520740077
6D,TVQ,2019-01-01,2019-12-31,Annual,88.0680943133285
6D,TVQ,2020-01-01,2020-12-31,Annual,81.3986725449348
Y8,YZR,2018-01-01,2018-12-31,Annual,92.3888994030745
Y8,YZR,2019-01-01,2019-12-31,Annual,92.903577714024
Y8,YZR,2020-01-01,2020-12-31,Annual,78.1626104640377
RO,ROT,2018-01-01,2018-12-31,Annual,73.6196316150419
RO,ROT,2019-01-01,2019-12-31,Annual,75.0912004555364
RO,ROT,2020-01-01,2020-12-31,Annual,64.3099214344534
JU,ASL,2018-01-01,2018-12-31,Annual,71.1912214580625
JU,ASL,2019-01-01,2019-12-31,Annual,72.0
GS,GCR,2018-01-01,2018-12-31,Annual,84.9816721128397
GS,GCR,2019-01-01,2019-12-31,Annual,87.5701783495728
GS,GCR,2020-01-01,2020-12-31,Annual,74.8531227326177
TV,TBA,2018-01-01,2018-12-31,Annual,78.2655182445073
TV,TBA,2019-01-01,2019-12-31,Annual,77.1666632345847
TV,TBA,2020-01-01,2020-12-31,Annual,72.3921081539211
HM,SEY,2018-01-01,2018-12-31,Annual,69.1140951333156
HM,SEY,2019-01-01,2019-12-31,Annual,69.3531878889334
HM,SEY,2020-01-01,2020-12-31,Annual,44.0419517336239
NT,IBB,2018-01-01,2018-12-31,Annual,71.9792754922687
NT,IBB,2019-01-01,2019-12-31,Annual,75.28540021552
VH,VVC,2018-01-01,2018-12-31,Annual,76.9567451317171
VH,VVC,2019-01-01,2019-12-31,Annual,81.1250877762519
VH,VVC,2020-01-01,2020-12-31,Annual,0.0
NT,IBB,2020-01-01,2020-12-31,Annual,59.6115077237569
ZW,AWI,2018-01-01,2018-12-31,Annual,79.5021319018427
ZW,AWI,2019-01-01,2019-12-31,Annual,80.495820330754
ZW,AWI,2020-01-01,2020-12-31,Annual,58.081310948678
KX,CAY,2018-01-01,2018-12-31,Annual,53.1520708984414
KX,CAY,2019-01-01,2019-12-31,Annual,59.1631408347758
KX,CAY,2020-01-01,2020-12-31,Annual,49.4183009304361
OB,BOV,2018-01-01,2018-12-31,Annual,76.1656334173503
OB,BOV,2019-01-01,2019-12-31,Annual,75.603743753495
OB,BOV,2020-01-01,2020-12-31,Annual,76.4553754445239
5J,CEB,2018-01-01,2018-12-31,Annual,83.9828986661235
5J,CEB,2019-01-01,2019-12-31,Annual,84.9319152629675
5J,CEB,2020-01-01,2020-12-31,Annual,74.2228807084637
G4,AAY,2018-01-01,2018-12-31,Annual,82.59967164823
G4,AAY,2019-01-01,2019-12-31,Annual,84.0914798141958
G4,AAY,2020-01-01,2020-12-31,Annual,59.3593790055257
TK,,2018-01-01,2018-12-31,Annual,86.2
TK,,2019-01-01,2019-12-31,Annual,87.2
TK,,2020-01-01,2020-12-31,Annual,72.4
W3,ARA,2018-01-01,2018-12-31,Annual,67.8451457001805
W3,ARA,2019-01-01,2019-12-31,Annual,71.1049584084865
P9,MGE,2018-01-01,2018-12-31,Annual,0.0
P9,MGE,2019-01-01,2019-12-31,Annual,0.0
P9,MGE,2020-01-01,2020-12-31,Annual,0.0
DE,CFG,2018-01-01,2018-12-31,Annual,89.1522214393035
DE,CFG,2019-01-01,2019-12-31,Annual,89.9
DE,CFG,2020-01-01,2020-12-31,Annual,81.3941861531447
CM,CMP,2018-01-01,2018-12-31,Annual,83.3907876797224
CM,CMP,2019-01-01,2019-12-31,Annual,84.8284787066717
CM,CMP,2020-01-01,2020-12-31,Annual,79.6055334885632
P5,RPB,2018-01-01,2018-12-31,Annual,70.0
P5,RPB,2019-01-01,2019-12-31,Annual,74.7821255647467
P5,RPB,2020-01-01,2020-12-31,Annual,73.9171490461628
SS,CRL,2018-01-01,2018-12-31,Annual,82.4249405816067
SS,CRL,2019-01-01,2019-12-31,Annual,81.6801409603823
SS,CRL,2020-01-01,2020-12-31,Annual,71.6110139410165
OK,CSA,2018-01-01,2018-12-31,Annual,77.7934797101226
OK,CSA,2019-01-01,2019-12-31,Annual,76.1177984494975
OK,CSA,2020-01-01,2020-12-31,Annual,60.2357256468201
7Q,MNU,2018-01-01,2018-12-31,Annual,56.8827568827569
7Q,MNU,2019-01-01,2019-12-31,Annual,56.6656471930005
7Q,MNU,2020-01-01,2020-12-31,Annual,44.7791483528752
MQ,ENY,2018-01-01,2018-12-31,Annual,78.0725418599899
MQ,ENY,2019-01-01,2019-12-31,Annual,78.5533549524039
MQ,ENY,2020-01-01,2020-12-31,Annual,64.3348944499616
AY,FIN,2018-01-01,2018-12-31,Annual,81.773612860911
AY,FIN,2019-01-01,2019-12-31,Annual,81.6595709511508
AY,FIN,2020-01-01,2020-12-31,Annual,62.9953727388503
GA,GIA,2018-01-01,2018-12-31,Annual,73.0895788764806
GA,GIA,2019-01-01,2019-12-31,Annual,74.0076801981622
GA,GIA,2020-01-01,2020-12-31,Annual,44.2105951143548
4G,GZP,2018-01-01,2018-12-31,Annual,60.3
4G,GZP,2019-01-01,2019-12-31,Annual,61.6
4G,GZP,2020-01-01,2020-12-31,Annual,54.8
HU,CHH,2018-01-01,2018-12-31,Annual,82.912777655102
HU,CHH,2019-01-01,2019-12-31,Annual,80.4196653994
HU,CHH,2020-01-01,2020-12-31,Annual,73.9461760825635
QX,QXE,2018-01-01,2018-12-31,Annual,79.2439135786256
QX,QXE,2019-01-01,2019-12-31,Annual,80.7025458010754
QX,QXE,2020-01-01,2020-12-31,Annual,53.988516000102
IR,IRA,2017-03-21,2018-03-20,Annual,69.0919499910774
IR,IRA,2018-03-21,2019-03-20,Annual,64.8493595519037
IR,IRA,2019-03-21,2020-03-20,Annual,66.9134719421002
IR,IRA,2020-03-21,2021-03-20,Annual,60.6535166905788
B9,IRB,2017-03-21,2018-03-20,Annual,65.0
B9,IRB,2018-03-21,2019-03-20,Annual,94.9989204361438
B9,IRB,2019-03-21,2020-03-20,Annual,92.2936178316517
JL,JAC,2017-04-01,2018-03-31,Annual,65.8000264473903
J9,JZR,2018-01-01,2018-12-31,Annual,75.2
J9,JZR,2019-01-01,2019-12-31,Annual,77.5
J9,JZR,2020-01-01,2020-12-31,Annual,64.3
LS,EXS,2018-01-01,2018-12-31,Annual,91.4330568056966
LS,EXS,2019-01-01,2019-12-31,Annual,90.8882758158315
LS,EXS,2020-01-01,2020-12-31,Annual,73.4250985180663
JQ,JST,2017-07-01,2018-06-30,Annual,85.9579473606823
JQ,JST,2018-07-01,2019-06-30,Annual,86.8048445498814
JQ,JST,2019-07-01,2020-06-30,Annual,85.2554451470441
JQ,JST,2020-07-01,2021-06-30,Annual,73.8717128642502
XE,JSX,2020-01-01,2020-12-31,Annual,63.4442939979402
KQ,KQA,2018-01-01,2018-12-31,Annual,77.568551989554
KQ,KQA,2019-01-01,2019-12-31,Annual,76.9888231426693
KQ,KQA,2020-01-01,2020-12-31,Annual,65.3
KL,KLM,2018-01-01,2018-12-31,Annual,89.1246947812772
KL,KLM,2019-01-01,2019-12-31,Annual,89.4031947211969
KL,KLM,2020-01-01,2020-12-31,Annual,52.2392893494957
LA,LAN,2018-01-01,2018-12-31,Annual,83.4050042693955
LA,LAN,2019-01-01,2019-12-31,Annual,82.3678301041921
LA,LAN,2020-01-01,2020-12-31,Annual,71.3756085199358
LP,LPE,2018-01-01,2018-12-31,Annual,82.5258485374713
LP,LPE,2019-01-01,2019-12-31,Annual,82.0304140635013
LP,LPE,2020-01-01,2020-12-31,Annual,0.0
UC,LCO,2018-01-01,2018-12-31,Annual,0.0
UC,LCO,2019-01-01,2019-12-31,Annual,0.0
UC,LCO,2020-01-01,2020-12-31,Annual,0.0
LH,DLH,2018-01-01,2018-12-31,Annual,81.3512291062108
LH,DLH,2019-01-01,2019-12-31,Annual,82.5728091942014
LH,DLH,2020-01-01,2020-12-31,Annual,62.1339950372208
YV,ASH,2018-01-01,2018-12-31,Annual,81.4744839997229
YV,ASH,2019-01-01,2019-12-31,Annual,81.2612721814984
YV,ASH,2020-01-01,2020-12-31,Annual,65.9871249631004
ME,MEA,2018-01-01,2018-12-31,Annual,79.8517127397167
ME,MEA,2019-01-01,2019-12-31,Annual,81.0294269549993
ME,MEA,2020-01-01,2020-12-31,Annual,73.1018109809229
ON,RON,2018-01-01,2018-12-31,Annual,64.8
ON,RON,2019-01-01,2019-12-31,Annual,50.5567674512987
BJ,LBT,2018-01-01,2018-12-31,Annual,81.4302728383508
BJ,LBT,2019-01-01,2019-12-31,Annual,82.7810391741754
BJ,LBT,2020-01-01,2020-12-31,Annual,66.3579067720163
BK,OKA,2018-01-01,2018-12-31,Annual,88.7095682057438
BK,OKA,2019-01-01,2019-12-31,Annual,90.1281861053689
BK,OKA,2020-01-01,2020-12-31,Annual,77.0404656586133
OY,OAE,2018-01-01,2018-12-31,Annual,51.7109580429159
OY,OAE,2019-01-01,2019-12-31,Annual,51.3053740891483
OY,OAE,2020-01-01,2020-12-31,Annual,42.7928406211844
P6,PVG,2018-01-01,2018-12-31,Annual,56.2033495488135
P6,PVG,2019-01-01,2019-12-31,Annual,61.3436989733521
P6,PVG,2020-01-01,2020-12-31,Annual,33.7464314723633
JL,,2017-04-01,2018-03-31,Annual,65.7995516236179
JL,,2018-04-01,2019-03-31,Annual,69.0402879901961
JL,,2019-04-01,2020-03-31,Annual,69.8283731970057
JL,,2020-04-01,2021-03-31,Annual,55.1672372046422
ZL,RXA,2018-01-01,2018-12-31,Annual,64.6635994981979
ZL,RXA,2019-01-01,2019-12-31,Annual,63.0028096027638
ZL,RXA,2020-01-01,2020-12-31,Annual,56.4480053413454
YX,RPA,2018-01-01,2018-12-31,Annual,78.813441782733
YX,RPA,2019-01-01,2019-12-31,Annual,77.1229174546781
YX,RPA,2020-01-01,2020-12-31,Annual,57.2002634147467
RJ,RJA,2018-01-01,2018-12-31,Annual,73.6612329498814
RJ,RJA,2019-01-01,2019-12-31,Annual,73.8443166531893
RJ,RJA,2020-01-01,2020-12-31,Annual,64.8080392257454
7S,RYA,2018-01-01,2018-12-31,Annual,17.3625213044406
7S,RYA,2019-01-01,2019-12-31,Annual,18.0842785992325
7S,RYA,2020-01-01,2020-12-31,Annual,14.3064605031082
BB,SBS,2018-01-01,2018-12-31,Annual,67.3451775697428
BB,SBS,2019-01-01,2019-12-31,Annual,58.7055554307421
BB,SBS,2020-01-01,2020-12-31,Annual,66.0157930337019
FM,CSH,2018-01-01,2018-12-31,Annual,81.1048371307027
FM,CSH,2019-01-01,2019-12-31,Annual,81.2622475634119
FM,CSH,2020-01-01,2020-12-31,Annual,70.8031701833014
ZH,CSZ,2018-01-01,2018-12-31,Annual,82.1411140259899
ZH,CSZ,2019-01-01,2019-12-31,Annual,81.9114608395369
ZH,CSZ,2020-01-01,2020-12-31,Annual,71.45
3U,CSC,2018-01-01,2018-12-31,Annual,84.1617001403387
3U,CSC,2019-01-01,2019-12-31,Annual,83.2446397962288
3U,CSC,2020-01-01,2020-12-31,Annual,74.4359061401144
3M,SIL,2020-01-01,2020-12-31,Annual,52.9525214992749
OO,SKW,2018-01-01,2018-12-31,Annual,80.5231144695492
OO,SKW,2019-01-01,2019-12-31,Annual,80.7488694526815
OO,SKW,2020-01-01,2020-12-31,Annual,56.1897302986587
SA,SAA,2017-04-01,2018-03-31,Annual,73.1554368327563
SA,SAA,2018-04-01,2019-03-31,Annual,72.1886907771199
SA,SAA,2019-04-01,2020-03-31,Annual,71.5147028777414
9C,CQH,2018-01-01,2018-12-31,Annual,89.0092848694791
9C,CQH,2019-01-01,2019-12-31,Annual,90.8130195994097
9C,CQH,2020-01-01,2020-12-31,Annual,79.6695755107062
2I,SRU,2018-01-01,2018-12-31,Annual,43.3968832597165
2I,SRU,2019-01-01,2019-12-31,Annual,47.2155786321669
2I,SRU,2020-01-01,2020-12-31,Annual,0.0
DT,DTA,2018-01-01,2018-12-31,Annual,46.2190213937725
DT,DTA,2019-01-01,2019-12-31,Annual,49.8696984493769
DT,DTA,2020-01-01,2020-12-31,Annual,52.7698910531529
TG,THA,2018-01-01,2018-12-31,Annual,78.1
TG,THA,2019-01-01,2019-12-31,Annual,79.4
TG,THA,2020-01-01,2020-12-31,Annual,65.0
HV,TRA,2018-01-01,2018-12-31,Annual,91.4953182385943
HV,TRA,2019-01-01,2019-12-31,Annual,91.563655290367
HV,TRA,2020-01-01,2020-12-31,Annual,68.6247211204162
TU,TAR,2018-01-01,2018-12-31,Annual,74.4902636762686
TU,TAR,2019-01-01,2019-12-31,Annual,75.4804938134066
TU,TAR,2020-01-01,2020-12-31,Annual,65.5988210179231
PS,AUI,2018-01-01,2018-12-31,Annual,81.0
PS,AUI,2019-01-01,2019-12-31,Annual,81.8374878921247
PS,AUI,2020-01-01,2020-12-31,Annual,69.756262461552
U6,SVR,2018-01-01,2018-12-31,Annual,82.3
U6,SVR,2019-01-01,2019-12-31,Annual,82.4
U6,SVR,2020-01-01,2020-12-31,Annual,72.2
UJ,JUS,2018-01-01,2018-12-31,Annual,0.0
UJ,JUS,2019-01-01,2019-12-31,Annual,0.0
UJ,JUS,2020-01-01,2020-12-31,Annual,0.0
UT,UTA,2018-01-01,2018-12-31,Annual,79.9
UT,UTA,2019-01-01,2019-12-31,Annual,82.1
UT,UTA,2020-01-01,2020-12-31,Annual,78.5
VA,,2017-07-01,2018-06-30,Annual,77.4430331269547
VA,,2018-07-01,2019-06-30,Annual,78.9059867460407
VA,,2019-07-01,2020-06-30,Annual,76.6740138329406
PN,CHB,2018-01-01,2018-12-31,Annual,92.8511723670767
PN,CHB,2019-01-01,2019-12-31,Annual,93.4428472494597
