country_iso,total_cases,total_deaths,stringency_index,reproduction_rate,population,population_density,date
GRC,18475.0,391.0,50.46,1.11,10384972.0,83.479,2020-09
GRC,39251.0,626.0,59.72,1.5,10384972.0,83.479,2020-10
GRC,105271.0,2406.0,78.7,0.88,10384972.0,83.479,2020-11
GRC,138850.0,4838.0,84.26,0.86,10384972.0,83.479,2020-12
GRC,156957.0,5796.0,80.56,1.2,10384972.0,83.479,2021-01
GRC,191100.0,6504.0,88.89,1.22,10384972.0,83.479,2021-02
GRC,263689.0,8093.0,87.96,1.11,10384972.0,83.479,2021-03
GRC,345033.0,10381.0,76.85,0.9,10384972.0,83.479,2021-04
GRC,402306.0,12095.0,58.71,0.81,10384972.0,83.479,2021-05
GRC,422456.0,12706.0,54.55,1.25,10384972.0,83.479,2021-06
GRC,493304.0,12965.0,62.99,1.09,10384972.0,83.479,2021-07
GRC,587964.0,13691.0,64.18,0.94,10384972.0,83.479,2021-08
GRC,655767.0,14828.0,71.43,1.0,10384972.0,83.479,2021-09
GRC,742170.0,15938.0,71.34,1.26,10384972.0,83.479,2021-10
GRC,938903.0,18157.0,71.25,0.97,10384972.0,83.479,2021-11
GRC,1210853.0,20790.0,74.28,1.75,10384972.0,83.479,2021-12
GTM,599.0,16.0,96.3,1.32,17843914.0,157.834,2020-04
GTM,5087.0,108.0,96.3,1.32,17843914.0,157.834,2020-05
GTM,18096.0,773.0,96.3,1.26,17843914.0,157.834,2020-06
GTM,49789.0,1924.0,87.04,0.97,17843914.0,157.834,2020-07
GTM,74074.0,2760.0,87.04,0.91,17843914.0,157.834,2020-08
GTM,91746.0,3246.0,67.59,0.99,17843914.0,157.834,2020-09
GTM,107939.0,3729.0,49.54,0.99,17843914.0,157.834,2020-10
GTM,122062.0,4171.0,49.54,1.02,17843914.0,157.834,2020-11
GTM,138012.0,4813.0,52.31,1.09,17843914.0,157.834,2020-12
GTM,159504.0,5643.0,52.78,0.97,17843914.0,157.834,2021-01
GTM,174542.0,6393.0,52.78,1.02,17843914.0,157.834,2021-02
GTM,193834.0,6840.0,54.63,1.02,17843914.0,157.834,2021-03
GTM,227671.0,7524.0,51.85,0.98,17843914.0,157.834,2021-04
GTM,254417.0,8165.0,51.85,1.09,17843914.0,157.834,2021-05
GTM,293583.0,9215.0,51.85,1.13,17843914.0,157.834,2021-06
GTM,368484.0,10339.0,52.78,1.1,17843914.0,157.834,2021-07
GTM,470277.0,11926.0,66.2,1.01,17843914.0,157.834,2021-08
GTM,560315.0,13564.0,66.2,0.88,17843914.0,157.834,2021-09
GTM,601572.0,15094.0,46.76,0.8,17843914.0,157.834,2021-10
GTM,617984.0,15943.0,52.31,0.84,17843914.0,157.834,2021-11
GTM,628359.0,16107.0,57.87,1.53,17843914.0,157.834,2021-12
GIN,1495.0,7.0,78.7,1.27,13859349.0,51.755,2020-04
GIN,3706.0,23.0,78.7,1.08,13859349.0,51.755,2020-05
GIN,5391.0,33.0,73.15,1.03,13859349.0,51.755,2020-06
GIN,7308.0,46.0,77.78,1.04,13859349.0,51.755,2020-07
GIN,9409.0,59.0,70.83,0.97,13859349.0,51.755,2020-08
GIN,10652.0,66.0,62.5,1.01,13859349.0,51.755,2020-09
GIN,12072.0,72.0,54.17,1.08,13859349.0,51.755,2020-10
GIN,13119.0,76.0,52.78,1.0,13859349.0,51.755,2020-11
GIN,13722.0,81.0,40.74,1.06,13859349.0,51.755,2020-12
GIN,14546.0,82.0,47.69,1.18,13859349.0,51.755,2021-01
GIN,15992.0,89.0,53.7,1.25,13859349.0,51.755,2021-02
GIN,19908.0,125.0,63.89,1.0,13859349.0,51.755,2021-03
GIN,22215.0,144.0,60.19,0.9,13859349.0,51.755,2021-04
GIN,23177.0,161.0,62.04,0.96,13859349.0,51.755,2021-05
GIN,23770.0,171.0,62.04,1.21,13859349.0,51.755,2021-06
GIN,25688.0,220.0,62.69,1.21,13859349.0,51.755,2021-07
GIN,29501.0,337.0,62.65,0.87,13859349.0,51.755,2021-08
GIN,30411.0,379.0,68.06,0.77,13859349.0,51.755,2021-09
GIN,30653.0,385.0,65.89,0.77,13859349.0,51.755,2021-10
GIN,30770.0,387.0,65.81,0.62,13859349.0,51.755,2021-11
GIN,32051.0,391.0,65.31,1.24,13859349.0,51.755,2021-12
GUY,153.0,12.0,87.04,0.55,808727.0,3.952,2020-05
GUY,245.0,12.0,79.63,0.96,808727.0,3.952,2020-06
GUY,413.0,20.0,77.31,1.42,808727.0,3.952,2020-07
GUY,1306.0,39.0,73.15,1.23,808727.0,3.952,2020-08
GUY,2894.0,80.0,79.17,1.02,808727.0,3.952,2020-09
GUY,4162.0,124.0,72.22,1.0,808727.0,3.952,2020-10
GUY,5406.0,151.0,68.52,0.98,808727.0,3.952,2020-11
GUY,6332.0,164.0,62.96,0.97,808727.0,3.952,2020-12
GUY,7641.0,176.0,54.63,1.06,808727.0,3.952,2021-01
GUY,8585.0,195.0,60.19,1.05,808727.0,3.952,2021-02
GUY,10249.0,231.0,60.19,1.12,808727.0,3.952,2021-03
GUY,13283.0,296.0,60.19,1.09,808727.0,3.952,2021-04
GUY,16952.0,389.0,60.19,0.99,808727.0,3.952,2021-05
GUY,20055.0,469.0,56.48,0.97,808727.0,3.952,2021-06
GUY,22523.0,541.0,56.48,1.02,808727.0,3.952,2021-07
GUY,25548.0,622.0,53.89,1.24,808727.0,3.952,2021-08
GUY,31827.0,786.0,71.38,0.97,808727.0,3.952,2021-09
GUY,35548.0,913.0,72.9,0.91,808727.0,3.952,2021-10
GUY,37874.0,994.0,72.02,0.95,808727.0,3.952,2021-11
GUY,39573.0,1054.0,71.63,1.69,808727.0,3.952,2021-12
HTI,1584.0,35.0,89.81,1.38,11585003.0,398.448,2020-05
HTI,5847.0,104.0,72.22,0.94,11585003.0,398.448,2020-06
HTI,7378.0,159.0,28.7,0.87,11585003.0,398.448,2020-07
HTI,8209.0,201.0,21.3,0.95,11585003.0,398.448,2020-08
HTI,8740.0,227.0,47.22,0.98,11585003.0,398.448,2020-09
HTI,9054.0,232.0,47.22,1.1,11585003.0,398.448,2020-10
HTI,9272.0,232.0,41.67,1.26,11585003.0,398.448,2020-11
HTI,9999.0,236.0,28.7,1.24,11585003.0,398.448,2020-12
HTI,11672.0,245.0,36.11,1.06,11585003.0,398.448,2021-01
HTI,12531.0,250.0,36.11,0.86,11585003.0,398.448,2021-02
HTI,12816.0,251.0,37.96,1.01,11585003.0,398.448,2021-03
HTI,13149.0,260.0,32.41,1.23,11585003.0,398.448,2021-04
HTI,15123.0,321.0,50.93,1.25,11585003.0,398.448,2021-05
HTI,18844.0,447.0,50.93,0.91,11585003.0,398.448,2021-06
HTI,20326.0,563.0,53.7,0.88,11585003.0,398.448,2021-07
HTI,21047.0,586.0,55.56,0.96,11585003.0,398.448,2021-08
HTI,22173.0,626.0,64.81,1.05,11585003.0,398.448,2021-09
HTI,24091.0,686.0,64.81,0.96,11585003.0,398.448,2021-10
HTI,25351.0,746.0,64.81,1.02,11585003.0,398.448,2021-11
HTI,26169.0,773.0,49.07,1.3,11585003.0,398.448,2021-12
HND,141.0,7.0,100.0,1.32,10432858.0,82.805,2020-03
HND,771.0,71.0,100.0,1.35,10432858.0,82.805,2020-04
HND,5202.0,212.0,100.0,1.27,10432858.0,82.805,2020-05
HND,19558.0,497.0,96.3,1.19,10432858.0,82.805,2020-06
HND,42014.0,1337.0,96.3,1.08,10432858.0,82.805,2020-07
HND,61014.0,1873.0,76.85,1.05,10432858.0,82.805,2020-08
HND,76900.0,2353.0,78.7,1.04,10432858.0,82.805,2020-09
HND,96888.0,2669.0,81.48,1.02,10432858.0,82.805,2020-10
HND,108253.0,2918.0,81.48,1.05,10432858.0,82.805,2020-11
HND,121827.0,3130.0,84.26,1.08,10432858.0,82.805,2020-12
HND,147843.0,3610.0,87.96,1.05,10432858.0,82.805,2021-01
HND,170304.0,4151.0,82.41,1.02,10432858.0,82.805,2021-02
HND,189043.0,4605.0,93.52,1.04,10432858.0,82.805,2021-03
HND,212333.0,5281.0,93.52,1.06,10432858.0,82.805,2021-04
HND,238227.0,6353.0,93.52,1.04,10432858.0,82.805,2021-05
HND,262760.0,7005.0,93.52,1.05,10432858.0,82.805,2021-06
HND,297111.0,7834.0,93.52,1.04,10432858.0,82.805,2021-07
HND,338757.0,8850.0,82.41,0.96,10432858.0,82.805,2021-08
HND,365994.0,9777.0,82.41,0.87,10432858.0,82.805,2021-09
HND,375381.0,10239.0,76.59,0.77,10432858.0,82.805,2021-10
HND,377859.0,10402.0,65.02,0.66,10432858.0,82.805,2021-11
HND,379402.0,10433.0,64.54,0.58,10432858.0,82.805,2021-12
HUN,492.0,16.0,76.85,1.49,9967304.0,108.043,2020-03
HUN,2775.0,312.0,76.85,0.86,9967304.0,108.043,2020-04
HUN,3876.0,526.0,61.11,0.72,9967304.0,108.043,2020-05
HUN,4155.0,585.0,49.07,0.96,9967304.0,108.043,2020-06
HUN,4505.0,596.0,49.07,1.18,9967304.0,108.043,2020-07
HUN,6139.0,615.0,49.07,2.09,9967304.0,108.043,2020-08
HUN,26461.0,765.0,40.74,1.16,9967304.0,108.043,2020-09
HUN,75321.0,1750.0,40.74,1.41,9967304.0,108.043,2020-10
HUN,217122.0,4823.0,72.22,1.07,9967304.0,108.043,2020-11
HUN,322514.0,9537.0,72.22,0.81,9967304.0,108.043,2020-12
HUN,367586.0,12524.0,72.22,1.0,9967304.0,108.043,2021-01
HUN,428599.0,14974.0,72.22,1.41,9967304.0,108.043,2021-02
HUN,652433.0,20737.0,79.63,0.95,9967304.0,108.043,2021-03
HUN,779348.0,27540.0,66.67,0.65,9967304.0,108.043,2021-04
HUN,804538.0,29733.0,51.42,0.59,9967304.0,108.043,2021-05
HUN,808128.0,29992.0,27.78,0.64,9967304.0,108.043,2021-06
HUN,809491.0,30026.0,27.78,1.14,9967304.0,108.043,2021-07
HUN,812337.0,30058.0,29.97,1.57,9967304.0,108.043,2021-08
HUN,822705.0,30190.0,29.81,1.32,9967304.0,108.043,2021-09
HUN,863419.0,30729.0,32.86,1.7,9967304.0,108.043,2021-10
HUN,1103108.0,34521.0,33.14,1.11,9967304.0,108.043,2021-11
HUN,1256415.0,39186.0,27.96,1.0,9967304.0,108.043,2021-12
ISL,1135.0,2.0,53.7,1.13,372903.0,3.404,2020-03
ISL,1797.0,10.0,53.7,0.22,372903.0,3.404,2020-04
ISL,1806.0,10.0,39.81,0.57,372903.0,3.404,2020-05
ISL,1824.0,10.0,39.81,1.09,372903.0,3.404,2020-06
ISL,1885.0,10.0,46.3,1.67,372903.0,3.404,2020-07
ISL,2107.0,10.0,46.3,0.99,372903.0,3.404,2020-08
ISL,2728.0,10.0,37.96,1.45,372903.0,3.404,2020-09
ISL,4865.0,12.0,52.78,0.81,372903.0,3.404,2020-10
ISL,5392.0,26.0,52.78,0.92,372903.0,3.404,2020-11
ISL,5754.0,29.0,52.78,1.11,372903.0,3.404,2020-12
ISL,6002.0,29.0,44.44,0.71,372903.0,3.404,2021-01
ISL,6049.0,29.0,40.74,0.76,372903.0,3.404,2021-02
ISL,6205.0,29.0,65.74,1.12,372903.0,3.404,2021-03
ISL,6472.0,29.0,50.0,0.85,372903.0,3.404,2021-04
ISL,6576.0,30.0,37.96,0.83,372903.0,3.404,2021-05
ISL,6649.0,30.0,23.15,0.52,372903.0,3.404,2021-06
ISL,7959.0,30.0,32.41,1.34,372903.0,3.404,2021-07
ISL,10789.0,33.0,32.41,0.8,372903.0,3.404,2021-08
ISL,11801.0,33.0,32.41,1.11,372903.0,3.404,2021-09
ISL,13492.0,33.0,30.56,1.36,372903.0,3.404,2021-10
ISL,17894.0,35.0,38.89,1.05,372903.0,3.404,2021-11
ISL,27059.0,37.0,37.96,1.7,372903.0,3.404,2021-12
IND,1397.0,35.0,100.0,2.44,1417173120.0,450.419,2020-03
IND,34863.0,1154.0,96.3,1.37,1417173120.0,450.419,2020-04
IND,190609.0,5408.0,81.94,1.26,1417173120.0,450.419,2020-05
IND,585481.0,17400.0,87.5,1.22,1417173120.0,450.419,2020-06
IND,1695988.0,36511.0,87.5,1.18,1417173120.0,450.419,2020-07
IND,3691166.0,65288.0,85.65,1.11,1417173120.0,450.419,2020-08
IND,6312584.0,98678.0,70.83,0.94,1417173120.0,450.419,2020-09
IND,8184082.0,122111.0,58.8,0.91,1417173120.0,450.419,2020-10
IND,9462809.0,137621.0,66.2,0.92,1417173120.0,450.419,2020-11
IND,10286709.0,148994.0,66.2,0.87,1417173120.0,450.419,2020-12
IND,10757610.0,154392.0,61.57,0.9,1417173120.0,450.419,2021-01
IND,11112241.0,157157.0,63.43,1.12,1417173120.0,450.419,2021-02
IND,12221665.0,162927.0,57.87,1.39,1417173120.0,450.419,2021-03
IND,19164969.0,211853.0,73.61,1.19,1417173120.0,450.419,2021-04
IND,28175044.0,331895.0,81.94,0.69,1417173120.0,450.419,2021-05
IND,30411634.0,399459.0,81.94,0.82,1417173120.0,450.419,2021-06
IND,31655824.0,424351.0,74.54,1.01,1417173120.0,450.419,2021-07
IND,32810845.0,439020.0,69.38,1.06,1417173120.0,450.419,2021-08
IND,33766707.0,448339.0,62.95,0.85,1417173120.0,450.419,2021-09
IND,34285814.0,458437.0,53.72,0.88,1417173120.0,450.419,2021-10
IND,34596776.0,469247.0,56.06,0.92,1417173120.0,450.419,2021-11
IND,34861579.0,481486.0,68.64,2.1,1417173120.0,450.419,2021-12
IDN,1528.0,136.0,50.93,1.47,275501344.0,145.725,2020-03
IDN,10118.0,792.0,80.09,1.06,275501344.0,145.725,2020-04
IDN,26473.0,1613.0,71.76,1.07,275501344.0,145.725,2020-05
IDN,56385.0,2876.0,62.5,1.15,275501344.0,145.725,2020-06
IDN,108376.0,5131.0,62.5,1.04,275501344.0,145.725,2020-07
IDN,174796.0,7417.0,59.72,1.2,275501344.0,145.725,2020-08
IDN,287008.0,10740.0,72.69,1.02,275501344.0,145.725,2020-09
IDN,410088.0,13869.0,54.17,0.88,275501344.0,145.725,2020-10
IDN,538883.0,16945.0,68.06,1.14,275501344.0,145.725,2020-11
IDN,743198.0,22138.0,68.06,1.07,275501344.0,145.725,2020-12
IDN,1078314.0,29998.0,68.06,1.02,275501344.0,145.725,2021-01
IDN,1334634.0,36166.0,68.06,0.84,275501344.0,145.725,2021-02
IDN,1511712.0,40858.0,71.76,0.97,275501344.0,145.725,2021-03
IDN,1668368.0,45521.0,71.76,0.98,275501344.0,145.725,2021-04
IDN,1821703.0,50578.0,71.76,1.08,275501344.0,145.725,2021-05
IDN,2178272.0,58491.0,71.76,1.35,275501344.0,145.725,2021-06
IDN,3409658.0,94119.0,71.55,0.9,275501344.0,145.725,2021-07
IDN,4089801.0,133023.0,71.4,0.62,275501344.0,145.725,2021-08
IDN,4215104.0,141939.0,67.95,0.62,275501344.0,145.725,2021-09
IDN,4244358.0,143405.0,59.16,0.82,275501344.0,145.725,2021-10
IDN,4256409.0,143830.0,61.5,0.81,275501344.0,145.725,2021-11
IDN,4262720.0,144094.0,66.69,1.16,275501344.0,145.725,2021-12
IRN,593.0,43.0,20.37,4.6,88550568.0,49.831,2020-02
IRN,44605.0,2898.0,57.41,1.41,88550568.0,49.831,2020-03
IRN,94640.0,6028.0,53.7,0.81,88550568.0,49.831,2020-04
IRN,151466.0,7797.0,44.44,1.23,88550568.0,49.831,2020-05
IRN,227662.0,10817.0,41.67,1.0,88550568.0,49.831,2020-06
IRN,304204.0,16766.0,61.57,1.05,88550568.0,49.831,2020-07
IRN,375212.0,21571.0,60.19,0.84,88550568.0,49.831,2020-08
IRN,457219.0,26169.0,54.63,1.08,88550568.0,49.831,2020-09
IRN,612772.0,34864.0,68.06,1.28,88550568.0,49.831,2020-10
IRN,962070.0,48246.0,72.69,1.04,88550568.0,49.831,2020-11
IRN,1225142.0,55223.0,72.69,0.94,88550568.0,49.831,2020-12
IRN,1417999.0,57959.0,80.09,1.04,88550568.0,49.831,2021-01
IRN,1631169.0,60073.0,81.94,1.04,88550568.0,49.831,2021-02
IRN,1885564.0,62665.0,83.33,1.22,88550568.0,49.831,2021-03
IRN,2499077.0,71758.0,81.48,0.93,88550568.0,49.831,2021-04
IRN,2913136.0,80156.0,76.39,0.93,88550568.0,49.831,2021-05
IRN,3204557.0,84264.0,68.06,1.13,88550568.0,49.831,2021-06
IRN,3871008.0,90630.0,68.06,1.15,88550568.0,49.831,2021-07
IRN,4992063.0,107794.0,69.91,0.86,88550568.0,49.831,2021-08
IRN,5587040.0,120428.0,74.54,0.85,88550568.0,49.831,2021-09
IRN,5924638.0,126303.0,71.76,0.93,88550568.0,49.831,2021-10
IRN,6117445.0,129830.0,58.8,0.79,88550568.0,49.831,2021-11
IRN,6194401.0,131606.0,54.63,0.86,88550568.0,49.831,2021-12
IRQ,694.0,50.0,96.3,1.42,44496124.0,88.125,2020-03
IRQ,2085.0,93.0,85.19,1.3,44496124.0,88.125,2020-04
IRQ,6439.0,205.0,92.59,1.72,44496124.0,88.125,2020-05
IRQ,49109.0,1943.0,92.59,1.18,44496124.0,88.125,2020-06
IRQ,124609.0,4741.0,96.3,1.08,44496124.0,88.125,2020-07
IRQ,234934.0,7042.0,84.26,1.04,44496124.0,88.125,2020-08
IRQ,362981.0,9181.0,61.11,0.98,44496124.0,88.125,2020-09
IRQ,472630.0,10910.0,51.85,0.94,44496124.0,88.125,2020-10
IRQ,552549.0,12258.0,48.15,0.88,44496124.0,88.125,2020-11
IRQ,595291.0,12813.0,53.7,0.82,44496124.0,88.125,2020-12
IRQ,619636.0,13047.0,44.44,1.19,44496124.0,88.125,2021-01
IRQ,695489.0,13406.0,84.26,1.19,44496124.0,88.125,2021-02
IRQ,850924.0,14323.0,73.15,1.09,44496124.0,88.125,2021-03
IRQ,1065199.0,15465.0,77.31,0.9,44496124.0,88.125,2021-04
IRQ,1201352.0,16375.0,77.31,0.98,44496124.0,88.125,2021-05
IRQ,1345904.0,17186.0,75.93,1.16,44496124.0,88.125,2021-06
IRQ,1626599.0,18657.0,75.93,1.1,44496124.0,88.125,2021-07
IRQ,1888150.0,20830.0,75.93,0.88,44496124.0,88.125,2021-08
IRQ,2003303.0,22260.0,75.93,0.8,44496124.0,88.125,2021-09
IRQ,2055248.0,23170.0,75.93,0.84,44496124.0,88.125,2021-10
IRQ,2081172.0,23820.0,68.52,0.89,44496124.0,88.125,2021-11
IRQ,2093740.0,24158.0,68.52,1.08,44496124.0,88.125,2021-12
IRL,3235.0,71.0,85.19,1.66,5023108.0,69.874,2020-03
IRL,20612.0,1232.0,90.74,0.7,5023108.0,69.874,2020-04
IRL,24990.0,1652.0,83.33,0.55,5023108.0,69.874,2020-05
IRL,25473.0,1736.0,44.44,0.96,5023108.0,69.874,2020-06
IRL,26065.0,1763.0,44.44,1.6,5023108.0,69.874,2020-07
IRL,28811.0,1777.0,67.13,1.15,5023108.0,69.874,2020-08
IRL,36155.0,1804.0,52.31,1.31,5023108.0,69.874,2020-09
IRL,61456.0,1913.0,81.48,0.79,5023108.0,69.874,2020-10
IRL,72544.0,2053.0,81.48,0.9,5023108.0,69.874,2020-11
IRL,91779.0,2237.0,84.26,1.84,5023108.0,69.874,2020-12
IRL,196547.0,3307.0,87.96,0.66,5023108.0,69.874,2021-01
IRL,219592.0,4319.0,87.96,0.84,5023108.0,69.874,2021-02
IRL,235854.0,4687.0,84.26,0.95,5023108.0,69.874,2021-03
IRL,248870.0,4903.0,80.56,1.03,5023108.0,69.874,2021-04
IRL,262043.0,4941.0,55.56,0.97,5023108.0,69.874,2021-05
IRL,271908.0,4998.0,50.0,1.13,5023108.0,69.874,2021-06
IRL,300976.0,5035.0,40.09,1.14,5023108.0,69.874,2021-07
IRL,352447.0,5092.0,41.5,0.98,5023108.0,69.874,2021-08
IRL,389932.0,5249.0,42.16,0.97,5023108.0,69.874,2021-09
IRL,445594.0,5436.0,41.59,1.23,5023108.0,69.874,2021-10
IRL,570115.0,5652.0,41.5,1.05,5023108.0,69.874,2021-11
IRL,788559.0,5912.0,42.84,1.53,5023108.0,69.874,2021-12
ISR,5717.0,21.0,81.48,1.77,9449000.0,402.606,2020-03
ISR,15896.0,225.0,84.26,0.5,9449000.0,402.606,2020-04
ISR,17079.0,287.0,75.0,1.64,9449000.0,402.606,2020-05
ISR,25438.0,327.0,69.44,1.61,9449000.0,402.606,2020-06
ISR,71734.0,564.0,52.78,0.98,9449000.0,402.606,2020-07
ISR,116906.0,953.0,37.96,1.22,9449000.0,402.606,2020-08
ISR,247411.0,1604.0,85.19,1.04,9449000.0,402.606,2020-09
ISR,314349.0,2561.0,40.74,0.68,9449000.0,402.606,2020-10
ISR,337191.0,2872.0,65.74,1.25,9449000.0,402.606,2020-11
ISR,423262.0,3325.0,82.41,1.37,9449000.0,402.606,2020-12
ISR,643435.0,4796.0,87.04,0.97,9449000.0,402.606,2021-01
ISR,775807.0,5752.0,57.62,0.9,9449000.0,402.606,2021-02
ISR,833105.0,6209.0,55.42,0.48,9449000.0,402.606,2021-03
ISR,838481.0,6363.0,47.61,0.6,9449000.0,402.606,2021-04
ISR,839475.0,6412.0,47.47,0.76,9449000.0,402.606,2021-05
ISR,841777.0,6429.0,29.63,1.89,9449000.0,402.606,2021-06
ISR,874018.0,6473.0,37.56,1.53,9449000.0,402.606,2021-07
ISR,1066352.0,7043.0,52.22,1.14,9449000.0,402.606,2021-08
ISR,1282218.0,7761.0,52.03,0.68,9449000.0,402.606,2021-09
ISR,1327458.0,8100.0,51.92,0.85,9449000.0,402.606,2021-10
ISR,1343660.0,8196.0,49.08,1.1,9449000.0,402.606,2021-11
ISR,1383932.0,8243.0,48.91,2.1,9449000.0,402.606,2021-12
ITA,1128.0,29.0,64.35,3.13,59037472.0,205.859,2020-02
ITA,105792.0,12428.0,85.19,1.0,59037472.0,205.859,2020-03
ITA,205463.0,27967.0,93.52,0.71,59037472.0,205.859,2020-04
ITA,232997.0,33415.0,67.59,0.64,59037472.0,205.859,2020-05
ITA,240578.0,34767.0,67.59,0.8,59037472.0,205.859,2020-06
ITA,247537.0,35141.0,63.89,1.15,59037472.0,205.859,2020-07
ITA,269214.0,35483.0,68.52,1.25,59037472.0,205.859,2020-08
ITA,314861.0,35894.0,62.96,1.22,59037472.0,205.859,2020-09
ITA,679430.0,38618.0,78.7,1.45,59037472.0,205.859,2020-10
ITA,1601554.0,55576.0,82.41,0.81,59037472.0,205.859,2020-11
ITA,2107166.0,74159.0,82.41,1.09,59037472.0,205.859,2020-12
ITA,2553032.0,88516.0,74.07,0.94,59037472.0,205.859,2021-01
ITA,2925265.0,97699.0,77.78,1.21,59037472.0,205.859,2021-02
ITA,3584899.0,109346.0,79.63,0.94,59037472.0,205.859,2021-03
ITA,4022653.0,120807.0,75.93,0.88,59037472.0,205.859,2021-04
ITA,4217821.0,126128.0,71.3,0.67,59037472.0,205.859,2021-05
ITA,4259909.0,127566.0,69.91,0.81,59037472.0,205.859,2021-06
ITA,4350028.0,128063.0,56.85,1.27,59037472.0,205.859,2021-07
ITA,4539991.0,129221.0,54.89,0.96,59037472.0,205.859,2021-08
ITA,4672355.0,130921.0,56.51,0.87,59037472.0,205.859,2021-09
ITA,4771965.0,132100.0,50.16,1.18,59037472.0,205.859,2021-10
ITA,5028547.0,133828.0,49.65,1.23,59037472.0,205.859,2021-11
ITA,6125683.0,137402.0,53.51,1.94,59037472.0,205.859,2021-12
JAM,422.0,8.0,89.81,0.87,2827382.0,266.879,2020-04
JAM,586.0,9.0,89.81,0.86,2827382.0,266.879,2020-05
JAM,702.0,10.0,75.93,1.08,2827382.0,266.879,2020-06
JAM,878.0,10.0,70.37,1.38,2827382.0,266.879,2020-07
JAM,2459.0,21.0,78.7,1.5,2827382.0,266.879,2020-08
JAM,6482.0,107.0,75.0,0.96,2827382.0,266.879,2020-09
JAM,9094.0,206.0,71.3,0.9,2827382.0,266.879,2020-10
JAM,10763.0,257.0,71.3,1.03,2827382.0,266.879,2020-11
JAM,12827.0,302.0,71.3,1.02,2827382.0,266.879,2020-12
JAM,15653.0,350.0,71.3,1.25,2827382.0,266.879,2021-01
JAM,23263.0,422.0,74.07,1.18,2827382.0,266.879,2021-02
JAM,39237.0,596.0,71.3,0.84,2827382.0,266.879,2021-03
JAM,45578.0,778.0,74.07,0.81,2827382.0,266.879,2021-04
JAM,48557.0,948.0,76.85,0.88,2827382.0,266.879,2021-05
JAM,50124.0,1075.0,69.44,1.02,2827382.0,266.879,2021-06
JAM,52895.0,1190.0,66.67,1.43,2827382.0,266.879,2021-07
JAM,68131.0,1518.0,74.07,1.13,2827382.0,266.879,2021-08
JAM,83737.0,1869.0,83.33,0.76,2827382.0,266.879,2021-09
JAM,89014.0,2236.0,72.22,0.81,2827382.0,266.879,2021-10
JAM,91249.0,2392.0,84.26,0.87,2827382.0,266.879,2021-11
JAM,93920.0,2473.0,77.78,2.04,2827382.0,266.879,2021-12
JPN,245.0,6.0,34.26,0.92,123951696.0,347.778,2020-02
JPN,2255.0,67.0,40.74,2.11,123951696.0,347.778,2020-03
JPN,14284.0,481.0,47.22,0.64,123951696.0,347.778,2020-04
JPN,16741.0,898.0,34.26,0.93,123951696.0,347.778,2020-05
JPN,18605.0,974.0,25.93,1.69,123951696.0,347.778,2020-06
JPN,36256.0,1013.0,34.26,1.53,123951696.0,347.778,2020-07
JPN,68385.0,1300.0,32.41,0.83,123951696.0,347.778,2020-08
JPN,83579.0,1575.0,35.19,1.12,123951696.0,347.778,2020-09
JPN,101323.0,1770.0,35.19,1.15,123951696.0,347.778,2020-10
JPN,148824.0,2152.0,37.04,1.13,123951696.0,347.778,2020-11
JPN,235749.0,3492.0,45.37,1.09,123951696.0,347.778,2020-12
JPN,390740.0,5753.0,49.54,0.71,123951696.0,347.778,2021-01
JPN,432636.0,7897.0,50.93,0.89,123951696.0,347.778,2021-02
JPN,475086.0,9176.0,42.59,1.36,123951696.0,347.778,2021-03
JPN,592771.0,10243.0,49.07,1.07,123951696.0,347.778,2021-04
JPN,746487.0,13059.0,49.07,0.73,123951696.0,347.778,2021-05
JPN,799583.0,14784.0,53.24,0.99,123951696.0,347.778,2021-06
JPN,926604.0,15193.0,50.46,1.71,123951696.0,347.778,2021-07
JPN,1494372.0,16067.0,52.31,0.89,123951696.0,347.778,2021-08
JPN,1705072.0,17651.0,50.46,0.42,123951696.0,347.778,2021-09
JPN,1722343.0,18267.0,47.22,0.69,123951696.0,347.778,2021-10
JPN,1726798.0,18360.0,47.22,0.88,123951696.0,347.778,2021-11
JPN,1733307.0,18392.0,47.22,1.59,123951696.0,347.778,2021-12
JOR,274.0,5.0,100.0,0.87,11285875.0,109.285,2020-03
JOR,453.0,8.0,89.81,0.89,11285875.0,109.285,2020-04
JOR,739.0,9.0,77.78,1.03,11285875.0,109.285,2020-05
JOR,1132.0,9.0,48.15,0.83,11285875.0,109.285,2020-06
JOR,1193.0,11.0,48.15,1.18,11285875.0,109.285,2020-07
JOR,2034.0,15.0,60.19,1.5,11285875.0,109.285,2020-08
JOR,11825.0,61.0,70.37,1.64,11285875.0,109.285,2020-09
JOR,72607.0,829.0,81.48,1.31,11285875.0,109.285,2020-10
JOR,219430.0,2751.0,81.48,0.91,11285875.0,109.285,2020-11
JOR,294494.0,3834.0,81.48,0.82,11285875.0,109.285,2020-12
JOR,326855.0,4316.0,75.93,1.08,11285875.0,109.285,2021-01
JOR,391090.0,4701.0,62.96,1.33,11285875.0,109.285,2021-02
JOR,611577.0,6858.0,81.48,0.91,11285875.0,109.285,2021-03
JOR,711373.0,8836.0,70.37,0.67,11285875.0,109.285,2021-04
JOR,736534.0,9462.0,37.96,0.79,11285875.0,109.285,2021-05
JOR,751404.0,9750.0,53.7,1.0,11285875.0,109.285,2021-06
